diagrp,Cause,jobcode,Occupation,Observed,Exp_Adj,PMR_Adj,Lower_Adj,Upper_Adj,Exp_Unadj,PMR_Unadj,Lower_Unadj,Upper_Unadj
189,Slipping and tripping,70,Government Inspectors,0,0.07,0,0,4999,0.08,0,0,4645
189,Slipping and tripping,80,Government administrators,0,0.11,0,0,3389,0.12,0,0,2999
189,Slipping and tripping,90,Other Administrators,1,1.68,59,2,331,1.81,55,2,307
189,Slipping and tripping,100,Teachers in Higher Education,0,0.38,0,0,966,0.43,0,0,863
189,Slipping and tripping,110,School Teachers,0,0.80,0,0,463,0.86,0,0,430
189,Slipping and tripping,120,"Vocational Trainers, Social Scientists etc.",1,0.29,347,10,1935,0.30,332,10,1852
189,Slipping and tripping,130,Welfare Workers,0,0.37,0,0,985,0.46,0,0,810
189,Slipping and tripping,140,Clergy,1,0.11,926,28,5160,0.13,785,24,4375
189,Slipping and tripping,150,Doctors,1,0.19,537,16,2989,0.22,451,14,2512
189,Slipping and tripping,160,Dentists,0,0.04,0,0,9339,0.05,0,0,8059
189,Slipping and tripping,170,Nurses,0,0.23,0,0,1636,0.29,0,0,1256
189,Slipping and tripping,180,Pharmacists/Pharmacologists,0,0.05,0,0,6841,0.06,0,0,5904
189,Slipping and tripping,190,Medical Radiographers,0,0.01,0,0,42564,0.01,0,0,32415
189,Slipping and tripping,200,Physiotherapists,0,0.01,0,0,40990,0.01,0,0,37979
189,Slipping and tripping,210,Other Health Professions,0,0.16,0,0,2336,0.16,0,0,2294
189,Slipping and tripping,220,Veterinarians,0,0.01,0,0,28939,0.01,0,0,25020
189,Slipping and tripping,230,Driving Instructors,0,0.16,0,0,2237,0.15,0,0,2454
189,Slipping and tripping,240,Literary and Artistic Occupations,1,1.34,75,2,415,1.38,72,2,403
189,Slipping and tripping,250,"Professional athletes, sports officials",0,0.11,0,0,3338,0.13,0,0,2935
189,Slipping and tripping,260,Biological scientists,0,0.08,0,0,4404,0.10,0,0,3794
189,Slipping and tripping,270,Chemical Engineers and Scientists,0,0.11,0,0,3364,0.13,0,0,2943
189,Slipping and tripping,280,Physical Scientists & mathematicians,0,0.13,0,0,2855,0.15,0,0,2409
189,Slipping and tripping,290,Electrical and Electronic Engineers (professional),0,0.04,0,0,9376,0.05,0,0,7915
189,Slipping and tripping,300,Other Professional Engineers,1,0.91,110,3,615,1.05,95,3,529
189,Slipping and tripping,310,Draughtspersons,1,0.30,337,10,1879,0.19,536,16,2988
189,Slipping and tripping,320,Laboratory Technicians,0,0.18,0,0,2062,0.20,0,0,1862
189,Slipping and tripping,330,Architects and Surveyors,1,0.43,234,7,1302,0.50,201,6,1122
189,Slipping and tripping,340,Aircraft Flight Deck Officers,0,0.04,0,0,9771,0.04,0,0,8505
189,Slipping and tripping,350,Air Traffic Controllers,0,0.01,0,0,33627,0.01,0,0,32628
189,Slipping and tripping,360,Seafarers,1,0.30,332,10,1849,0.30,335,10,1867
189,Slipping and tripping,370,Other Technicians,1,0.49,203,6,1132,0.57,175,5,973
189,Slipping and tripping,380,Production and maintenance managers,0,0.92,0,0,402,1.03,0,0,359
189,Slipping and tripping,390,Managers in Construction,0,0.40,0,0,915,0.44,0,0,846
189,Slipping and tripping,400,"Managers in Transport, Mining and Energy Industries",1,0.65,154,5,859,0.72,138,4,768
189,Slipping and tripping,410,General and office managers,1,0.49,202,6,1126,0.55,183,5,1017
189,Slipping and tripping,420,Butchers,1,0.33,299,9,1664,0.34,292,9,1626
189,Slipping and tripping,430,"Fishmongers, Poultry Dressers",0,0.04,0,0,9394,0.04,0,0,9472
189,Slipping and tripping,440,Retailers and Dealers,2,2.78,72,9,260,2.44,82,10,295
189,Slipping and tripping,450,Publicans and Bar staff,1,0.88,114,3,634,0.95,105,3,586
189,Slipping and tripping,460,Caterers,2,0.75,267,32,965,0.70,284,34,1026
189,Slipping and tripping,471,Farming and fishing,5,1.95,256,83,598,2.22,225,73,526
189,Slipping and tripping,480,Armed Forces,0,0.65,0,0,570,0.62,0,0,594
189,Slipping and tripping,490,Police,0,0.71,0,0,522,0.54,0,0,688
189,Slipping and tripping,500,Fire Service Personnel,0,0.26,0,0,1420,0.17,0,0,2164
189,Slipping and tripping,510,"Launderers, Dry Cleaners, Pressers",0,0.06,0,0,5979,0.06,0,0,6137
189,Slipping and tripping,520,Hairdressers,1,0.17,597,18,3325,0.17,600,18,3340
189,Slipping and tripping,530,Office Workers and Cashiers,4,4.22,95,26,243,3.17,126,34,323
189,Slipping and tripping,540,"Postal Workers, Mail Sorters",0,1.01,0,0,366,0.88,0,0,418
189,Slipping and tripping,560,Roundsmen/women & Van Salespersons,0,0.14,0,0,2661,0.13,0,0,2830
189,Slipping and tripping,570,Sales Representatives,2,0.78,258,31,931,0.85,235,28,850
189,Slipping and tripping,580,Security Workers,0,1.80,0,0,205,1.60,0,0,231
189,Slipping and tripping,590,Cooks,2,1.21,165,20,597,1.04,192,23,695
189,Slipping and tripping,600,Other Service Personnel,2,2.06,97,12,351,1.99,101,12,364
189,Slipping and tripping,601,Call centre workers,0,0.03,0,0,11857,0.04,0,0,9071
189,Slipping and tripping,610,Hospital Porters and Ward Orderlies,2,1.18,169,20,610,0.96,208,25,750
189,Slipping and tripping,620,Ambulance Staff,0,0.18,0,0,2032,0.11,0,0,3421
189,Slipping and tripping,631,Rail travel assistants,0,0.10,0,0,3517,0.07,0,0,5379
189,Slipping and tripping,640,Undertakers,0,0.05,0,0,7067,0.06,0,0,6653
189,Slipping and tripping,650,Forestry Workers,0,0.05,0,0,7572,0.04,0,0,8474
189,Slipping and tripping,671,Leather and related trades,0,0.07,0,0,5675,0.06,0,0,5910
189,Slipping and tripping,711,Weavers and knitters,0,0.05,0,0,7169,0.05,0,0,7280
189,Slipping and tripping,740,Other Textile Processing Operatives,0,0.09,0,0,4130,0.08,0,0,4455
189,Slipping and tripping,750,Chemical workers,0,0.14,0,0,2550,0.31,0,0,1197
189,Slipping and tripping,760,Bakers,0,0.09,0,0,4176,0.15,0,0,2397
189,Slipping and tripping,780,"Other Food, Drink & Tobacco Process Operatives n.e.c.",0,0.50,0,0,736,0.45,0,0,817
189,Slipping and tripping,791,Paper and wood machine operatives,0,0.22,0,0,1649,0.21,0,0,1754
189,Slipping and tripping,800,Bookbinders,0,0.06,0,0,6460,0.06,0,0,6213
189,Slipping and tripping,821,Glass and ceramics workers,0,0.18,0,0,2015,0.17,0,0,2122
189,Slipping and tripping,850,Rubber Manufacturers,0,0.05,0,0,6761,0.05,0,0,6938
189,Slipping and tripping,881,Coal miners,1,0.68,147,4,818,0.59,170,5,949
189,Slipping and tripping,930,Plastic goods makers,0,0.14,0,0,2728,0.13,0,0,2933
189,Slipping and tripping,940,Compositors,0,0.02,0,0,21354,0.04,0,0,9548
189,Slipping and tripping,960,Printing Machine Minders & Assistants,0,0.07,0,0,4991,0.07,0,0,5559
189,Slipping and tripping,970,Printers,0,0.20,0,0,1877,0.39,0,0,954
189,Slipping and tripping,980,Tailors & Dressmakers,0,0.04,0,0,8542,0.04,0,0,8707
189,Slipping and tripping,990,Clothing cutter,0,0.02,0,0,15276,0.02,0,0,16945
189,Slipping and tripping,1000,Sewers & embroiderers,1,0.10,1018,31,5672,0.09,1142,34,6360
189,Slipping and tripping,1010,Upholsterers,0,0.10,0,0,3515,0.10,0,0,3846
189,Slipping and tripping,1020,Floorers and wall tilers,0,0.25,0,0,1457,0.23,0,0,1621
189,Slipping and tripping,1030,Other workers with fabrics,0,0.02,0,0,19047,0.02,0,0,18661
189,Slipping and tripping,1040,Carpenters & Joiners,4,2.04,196,53,501,1.72,232,63,595
189,Slipping and tripping,1050,Cabinet Makers,0,0.18,0,0,2057,0.18,0,0,2097
189,Slipping and tripping,1070,Pattern Makers (moulds),0,0.01,0,0,46087,0.02,0,0,21132
189,Slipping and tripping,1140,Smiths & Forge Workers,0,0.04,0,0,8495,0.04,0,0,8281
189,Slipping and tripping,1160,"Moulders, Core Makers, Die Casters",0,0.05,0,0,7440,0.05,0,0,7322
189,Slipping and tripping,1170,Electroplater,0,0.04,0,0,9071,0.04,0,0,9553
189,Slipping and tripping,1200,Other Metal Manufacturers,2,0.21,935,112,3377,0.21,969,116,3498
189,Slipping and tripping,1211,Metal machining setters and setter-operators,0,0.28,0,0,1332,0.27,0,0,1382
189,Slipping and tripping,1241,Metal working machine operatives,2,1.74,115,14,416,1.68,119,14,429
189,Slipping and tripping,1290,"Tool Makers, Tool Fitters & Markers-Out",0,0.09,0,0,3993,0.22,0,0,1713
189,Slipping and tripping,1300,Precision Instrument Makers & Repairers,0,0.06,0,0,5935,0.13,0,0,2925
189,Slipping and tripping,1320,Production fitters,0,0.80,0,0,460,1.72,0,0,215
189,Slipping and tripping,1330,"Motor Mechanics, Auto Engineers (including road patrol engineers)",0,0.66,0,0,563,1.06,0,0,349
189,Slipping and tripping,1370,"Electricians, Electrical Maintenance Fitters",2,0.88,228,27,824,1.62,123,15,445
189,Slipping and tripping,1390,Telephone Fitters,0,0.52,0,0,707,0.34,0,0,1072
189,Slipping and tripping,1400,"Cable Jointers, Lines Repairers",0,0.03,0,0,13307,0.05,0,0,6908
189,Slipping and tripping,1410,"Radio, TV & Video Engineers",0,0.05,0,0,7952,0.09,0,0,4151
189,Slipping and tripping,1420,Other Electrical/Electronic Trades n.e.c.,0,0.22,0,0,1715,0.20,0,0,1833
189,Slipping and tripping,1430,Electrical Engineers (not professional),1,0.59,170,5,945,0.43,232,7,1293
189,Slipping and tripping,1440,"Plumbers, Heating & Ventilating Engineers & Related Trades",0,0.75,0,0,495,1.13,0,0,325
189,Slipping and tripping,1450,Sheet Metal Workers,0,0.21,0,0,1725,0.19,0,0,1904
189,Slipping and tripping,1460,"Metal Plate Workers, Shipwrights, Riveters",0,0.12,0,0,2983,0.11,0,0,3305
189,Slipping and tripping,1470,Steel Erectors,0,0.13,0,0,2760,0.12,0,0,3025
189,Slipping and tripping,1480,"Scaffolders, Stagers, Steeplejacks, Riggers",0,0.32,0,0,1146,0.27,0,0,1374
189,Slipping and tripping,1490,Welding Trades,2,0.72,280,34,1010,0.68,295,35,1064
189,Slipping and tripping,1510,Jewellery workers,0,0.03,0,0,12233,0.05,0,0,8054
189,Slipping and tripping,1530,Coach & Vehicle Body Builders,0,0.10,0,0,3542,0.18,0,0,2097
189,Slipping and tripping,1540,"Oilers, Greasers, Lubricators",1,0.75,133,4,739,0.64,156,5,868
189,Slipping and tripping,1580,Coach Painters,0,0.08,0,0,4674,0.07,0,0,5493
189,Slipping and tripping,1600,Painters & Decorators,2,1.81,110,13,399,1.54,130,16,469
189,Slipping and tripping,1610,Assemblers/Lineworkers (electrical/electronic goods),0,0.11,0,0,3334,0.10,0,0,3537
189,Slipping and tripping,1630,Assemblers/Lineworkers (vehicles & other metal goods),0,0.24,0,0,1534,0.23,0,0,1637
189,Slipping and tripping,1640,"Packers, Sorters and Testers",2,0.49,412,49,1488,0.63,316,38,1142
189,Slipping and tripping,1650,"Bricklayers, Masons",2,0.82,245,29,883,0.66,302,36,1089
189,Slipping and tripping,1670,Plasterers,0,0.61,0,0,605,0.45,0,0,823
189,Slipping and tripping,1680,Roofers and Glaziers,0,0.78,0,0,472,0.65,0,0,571
189,Slipping and tripping,1700,Rail Construction & Maintenance Workers,0,0.03,0,0,13628,0.06,0,0,6705
189,Slipping and tripping,1710,Road Construction Workers and Paviors,1,0.24,411,12,2291,0.24,424,13,2360
189,Slipping and tripping,1720,Sewage plant attendants,1,0.02,4952,149,27581,0.05,2150,64,11975
189,Slipping and tripping,1740,Other Construction Workers,3,5.94,50,10,148,5.46,55,11,161
189,Slipping and tripping,1760,Mine (excluding coal) & Quarry Workers,0,0.04,0,0,10450,0.08,0,0,4441
189,Slipping and tripping,1781,Rail transport operatives,0,0.08,0,0,4509,0.19,0,0,1926
189,Slipping and tripping,1800,Railway engine drivers,0,0.04,0,0,8668,0.09,0,0,4203
189,Slipping and tripping,1820,Bus & Coach Drivers,0,0.86,0,0,428,0.78,0,0,471
189,Slipping and tripping,1830,Lorry drivers,2,4.16,48,6,174,3.77,53,6,192
189,Slipping and tripping,1840,Other motor drivers,0,1.23,0,0,301,1.09,0,0,340
189,Slipping and tripping,1860,Mechanical Plant Drivers & Operatives (earth moving & civil engineering),0,0.33,0,0,1117,0.31,0,0,1199
189,Slipping and tripping,1870,Crane Drivers,0,0.15,0,0,2484,0.14,0,0,2575
189,Slipping and tripping,1880,Fork Lift & Mechanical Truck Drivers,0,0.85,0,0,435,0.69,0,0,536
189,Slipping and tripping,1900,Storekeepers & warehousemen/women,0,1.66,0,0,223,1.72,0,0,214
189,Slipping and tripping,1910,Dockers and Goods Porters,1,0.13,761,23,4239,0.12,806,24,4490
189,Slipping and tripping,1920,Refuse & Salvage Collectors,1,0.30,338,10,1881,0.29,349,10,1944
189,Slipping and tripping,1940,"Electrical, Energy, Boiler & Related Plant Operatives & Attendants",0,0.06,0,0,5805,0.07,0,0,5413
189,Slipping and tripping,1950,Beauticians & related occupations,0,0.03,0,0,12857,0.02,0,0,17941
189,Slipping and tripping,1960,Other crafts,0,0.09,0,0,4259,0.16,0,0,2366
189,Slipping and tripping,1970,Other transport and machine operatives,0,0.06,0,0,6515,0.12,0,0,3203
189,Slipping and tripping,1980,Other labourers,5,1.92,260,84,606,1.87,267,87,623
190,Fall on stairs,10,Lawyers,5,4.15,121,39,281,4.55,110,36,256
190,Fall on stairs,20,Accountants and Financial Managers,14,13.92,101,55,169,15.79,89,48,149
190,Fall on stairs,30,Personnel Managers etc,5,2.24,224,72,522,2.64,189,61,441
190,Fall on stairs,40,Economists & statisticians,3,2.64,114,23,332,2.89,104,21,304
190,Fall on stairs,50,Computer Programmers and Managers,22,18.71,118,74,178,22.94,96,60,145
190,Fall on stairs,60,Sales Managers etc.,15,21.10,71,40,117,25.14,60,33,98
190,Fall on stairs,70,Government Inspectors,1,0.96,104,3,582,1.16,86,3,481
190,Fall on stairs,80,Government administrators,1,1.58,63,2,352,1.77,56,2,315
190,Fall on stairs,90,Other Administrators,23,21.79,106,67,158,27.04,85,54,128
190,Fall on stairs,100,Teachers in Higher Education,7,5.37,130,52,268,6.08,115,46,237
190,Fall on stairs,110,School Teachers,16,10.45,153,88,249,12.68,126,72,205
190,Fall on stairs,120,"Vocational Trainers, Social Scientists etc.",1,3.94,25,1,141,4.52,22,1,123
190,Fall on stairs,130,Welfare Workers,4,6.07,66,18,169,7.08,57,15,145
190,Fall on stairs,140,Clergy,2,1.70,117,14,424,1.77,113,14,409
190,Fall on stairs,150,Doctors,3,3.01,100,21,291,3.39,88,18,258
190,Fall on stairs,160,Dentists,1,0.62,161,5,897,0.67,149,4,828
190,Fall on stairs,170,Nurses,3,3.91,77,16,224,4.69,64,13,187
190,Fall on stairs,180,Pharmacists/Pharmacologists,2,0.91,220,26,793,0.99,203,24,732
190,Fall on stairs,190,Medical Radiographers,0,0.17,0,0,2214,0.20,0,0,1803
190,Fall on stairs,200,Physiotherapists,0,0.13,0,0,2934,0.16,0,0,2303
190,Fall on stairs,210,Other Health Professions,5,2.33,214,69,501,2.49,201,65,468
190,Fall on stairs,220,Veterinarians,2,0.20,988,119,3568,0.24,842,101,3040
190,Fall on stairs,230,Driving Instructors,3,2.06,146,30,426,2.21,136,28,398
190,Fall on stairs,240,Literary and Artistic Occupations,17,18.87,90,52,144,21.57,79,46,126
190,Fall on stairs,250,"Professional athletes, sports officials",2,1.64,122,15,439,1.94,103,12,371
190,Fall on stairs,260,Biological scientists,2,1.31,153,18,553,1.51,132,16,478
190,Fall on stairs,270,Chemical Engineers and Scientists,2,1.69,119,14,428,1.76,114,14,411
190,Fall on stairs,280,Physical Scientists & mathematicians,4,2.10,190,52,487,2.33,172,47,439
190,Fall on stairs,290,Electrical and Electronic Engineers (professional),0,0.62,0,0,599,0.67,0,0,548
190,Fall on stairs,300,Other Professional Engineers,12,14.06,85,44,149,15.26,79,41,137
190,Fall on stairs,310,Draughtspersons,1,3.03,33,1,184,2.63,38,1,212
190,Fall on stairs,320,Laboratory Technicians,4,2.39,167,46,429,2.96,135,37,347
190,Fall on stairs,330,Architects and Surveyors,4,6.59,61,17,155,7.26,55,15,141
190,Fall on stairs,340,Aircraft Flight Deck Officers,0,0.58,0,0,631,0.65,0,0,568
190,Fall on stairs,350,Air Traffic Controllers,0,0.13,0,0,2764,0.17,0,0,2211
190,Fall on stairs,360,Seafarers,9,4.74,190,87,361,4.20,214,98,407
190,Fall on stairs,370,Other Technicians,4,7.05,57,15,145,8.73,46,12,117
190,Fall on stairs,380,Production and maintenance managers,7,13.28,53,21,109,15.08,46,19,96
190,Fall on stairs,390,Managers in Construction,4,5.17,77,21,198,6.38,63,17,160
190,Fall on stairs,400,"Managers in Transport, Mining and Energy Industries",6,8.81,68,25,148,10.69,56,21,122
190,Fall on stairs,410,General and office managers,6,6.83,88,32,191,8.08,74,27,162
190,Fall on stairs,420,Butchers,8,5.34,150,65,295,5.13,156,67,307
190,Fall on stairs,430,"Fishmongers, Poultry Dressers",2,0.62,323,39,1166,0.59,341,41,1231
190,Fall on stairs,440,Retailers and Dealers,25,34.64,72,47,107,36.38,69,44,101
190,Fall on stairs,450,Publicans and Bar staff,26,12.06,216,141,316,14.11,184,120,270
190,Fall on stairs,460,Caterers,15,11.13,135,75,222,10.77,139,78,230
190,Fall on stairs,471,Farming and fishing,24,29.63,81,52,121,32.81,73,47,109
190,Fall on stairs,480,Armed Forces,8,9.15,87,38,172,9.22,87,37,171
190,Fall on stairs,490,Police,12,8.93,134,69,235,8.04,149,77,261
190,Fall on stairs,500,Fire Service Personnel,3,2.91,103,21,301,2.55,118,24,344
190,Fall on stairs,510,"Launderers, Dry Cleaners, Pressers",1,0.98,102,3,567,0.90,111,3,616
190,Fall on stairs,520,Hairdressers,3,2.48,121,25,353,2.63,114,24,333
190,Fall on stairs,530,Office Workers and Cashiers,38,52.59,72,51,99,47.47,80,57,110
190,Fall on stairs,540,"Postal Workers, Mail Sorters",16,17.31,92,53,150,13.25,121,69,196
190,Fall on stairs,560,Roundsmen/women & Van Salespersons,1,1.86,54,2,300,1.81,55,2,307
190,Fall on stairs,570,Sales Representatives,9,10.28,88,40,166,12.66,71,33,135
190,Fall on stairs,580,Security Workers,33,29.81,111,76,155,23.56,140,96,197
190,Fall on stairs,590,Cooks,25,20.08,125,81,184,16.70,150,97,221
190,Fall on stairs,600,Other Service Personnel,46,32.41,142,104,189,29.33,157,115,209
190,Fall on stairs,601,Call centre workers,1,0.67,149,4,828,0.69,146,4,812
190,Fall on stairs,610,Hospital Porters and Ward Orderlies,15,19.71,76,43,126,15.10,99,56,164
190,Fall on stairs,620,Ambulance Staff,0,1.74,0,0,212,1.51,0,0,244
190,Fall on stairs,631,Rail travel assistants,1,1.12,89,3,497,0.99,101,3,565
